150000000000.0,0.006301,-0.05101,0.003051,-0.004045,-0.007644,-0.015641,-0.12521,-0.99008,0.063706,-2.0415,1.4298,2.9801,1.0,-0.60373,0.35554,-0.34955,0.62203,-0.35229,1.9364,0.64003,0.0031848256638477,-0.005949190669503614,-0.001426922261896125
150000000000.0,0.011675,-0.044659,0.004123,-0.00602,-0.007752,-0.019776,-0.12531,-0.99008,0.063523,-2.04,1.4298,2.9781,1.0,-0.60368,0.35567,-0.34964,0.62194,-0.3523,1.9363,0.64004,0.0037906075276621636,-0.00509042006942165,-0.0006572660439726387
150000000000.0,0.017045,-0.039372,0.004127,-0.000972,0.003804,-0.022116,-0.12535,-0.99009,0.063361,-2.0388,1.4299,2.9766,1.0,-0.60368,0.35591,-0.34973,0.62176,-0.35226,1.9363,0.64003,0.00437795871570558,-0.004184513233404524,0.0001266560168844185
150000000000.0,0.016019,-0.034032,0.003053,-0.003001,0.001363,-0.020956,-0.12543,-0.99009,0.063208,-2.0376,1.4299,2.975,1.0,-0.60382,0.35603,-0.34971,0.62157,-0.35219,1.9363,0.64004,0.004946879227977949,-0.0032314701614522376,0.0009248439206750467
150000000000.0,0.007559,-0.026496,-0.00124,-0.002679,-0.000947,-0.019943,-0.12546,-0.9901,0.062988,-2.0361,1.4299,2.9733,1.0,-0.60381,0.35607,-0.34976,0.62153,-0.35216,1.9362,0.64003,0.005497369064479271,-0.0022312908535647895,0.0017372976673992455
150000000000.0,0.001269,-0.015779,-0.007669,-0.004189,-0.007488,-0.019378,-0.12545,-0.99012,0.062697,-2.0343,1.4301,2.9713,1.0,-0.60406,0.35617,-0.34967,0.62127,-0.35209,1.9362,0.64007,0.006029428225209565,-0.0011839753097421825,0.0025640172570570233
150000000000.0,0.000259,-0.012563,-0.015143,-0.010013,-0.016595,-0.015654,-0.12544,-0.99013,0.062437,-2.0326,1.4302,2.9696,1.0,-0.6041,0.35622,-0.34971,0.62119,-0.35201,1.9362,0.64008,0.006583367293137663,-2.839041291172513e-05,0.0036068984628714156
150000000000.0,-0.007107,-0.003968,-0.022638,-0.007573,-0.012658,-0.012774,-0.12533,-0.99016,0.062167,-2.0313,1.4304,2.9681,1.0,-0.60421,0.35617,-0.34963,0.62116,-0.35196,1.9362,0.64012,0.007063689612626178,0.0010783466728197398,0.004545115490591278
150000000000.0,-0.013449,0.001419,-0.026923,-0.008222,-0.009626,-0.013045,-0.12519,-0.99021,0.061812,-2.0294,1.4307,2.9664,1.0,-0.6041,0.35624,-0.3498,0.62113,-0.35188,1.9362,0.64018,0.007571350948966304,0.0022836215843500146,0.00536534522199769
150000000000.0,-0.014468,0.004631,-0.032263,-0.008302,-0.007778,-0.013028,-0.125,-0.99025,0.061428,-2.0276,1.4311,2.9645,1.0,-0.60412,0.35617,-0.34991,0.62108,-0.3518,1.9363,0.64024,0.008111151862903513,0.003550350193686002,0.005979438820691572
