Time,placement_label,user_acc_x(m/s^2),user_acc_y(m/s^2),user_acc_z(m/s^2),rotation_rate_x(rad/s),rotation_rate_y(rad/s),rotation_rate_z(rad/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),attitude_roll(rad),attitude_pitch(rad),attitude_yaw(rad),target_delta_x,target_delta_y,target_delta_z,target_delta_roll,target_delta_pitch,target_delta_yaw
149740000000.0,-1,0.32297221109999996,-0.042080335149999995,-0.26668204009999996,0.072522,-0.10601,-0.018276,0.47445553365,-2.7427238719999996,-9.403400551999999,0.050413,0.28346,3.0638,0.0,0.0,0.0,0.0,0.0,0.0
149740000000.0,-1,0.28019560379999997,-0.01360182355,-0.2240623392,0.10835,-0.14257,0.012806,0.46141268915,-2.752138256,-9.401243089,0.049041,0.28446,3.0638,0.00019999999999997797,-9.999999999998899e-05,0.00029999999999996696,0.001302142184358368,0.002862968893258877,0.00029298527054483214
149740000000.0,-1,0.16128016589999997,-0.03515684025,-0.12116116074999998,0.10739,-0.11914,0.028774,0.44849733109999995,-2.7626313715,-9.398791426499999,0.047682,0.28557,3.064,-9.999999999998899e-05,-9.999999999998899e-05,0.0004999999999999449,0.0009083718752229131,-0.0009525060581501155,-0.0009178632272890952
149740000000.0,-1,0.07063729995,-0.06889171625,-0.1397447625,0.0792,-0.042181,0.028589,0.44172093594999995,-2.7709670239999995,-9.3966339635,0.046974,0.28646,3.0643,0.00019999999999997797,-9.999999999998899e-05,9.999999999998899e-05,0.0005345631858651445,0.0008623307104325129,-7.396125122077768e-05
149740000000.0,-1,-0.0316362529,-0.10522535449999999,-0.1318406026,0.042671,0.051903,0.016619,0.44299580045,-2.7773413465,-9.394672633499999,0.047119,0.28714,3.0645,9.999999999998899e-05,-0.00010000000000021103,9.999999999998899e-05,-0.00010133607886103624,-0.0010627104141929244,0.0003669021289150476
149740000000.0,-1,-0.09466359245,-0.16085847995,-0.09506566509999999,0.0017,0.12258,0.004685,0.45290051695,-2.7785181445,-9.3938881015,0.048175,0.28726,3.0645,0.00029999999999996696,-9.999999999998899e-05,-9.999999999998899e-05,-0.001273079068483729,-0.002226175880747139,-0.0005659292696705842
149740000000.0,-1,-0.10595104659999999,-0.17047880359999998,-0.08020859035,-0.024685,0.15265,-0.00502,0.46703189959999997,-2.7764587479999996,-9.393790034999999,0.049676,0.28705,3.0645,9.999999999998899e-05,-9.999999999998899e-05,9.999999999998899e-05,0.0004913392247055115,-0.0016171197516545721,0.00030034198086564823
149740000000.0,-1,-0.07182390459999999,-0.14930624625,-0.062017254599999995,-0.024812,0.13347,-0.010323,0.48063372314999997,-2.773909019,-9.3938881015,0.05112,0.28677,3.0644,5.0000000000105516e-05,-9.999999999998899e-05,4.999999999988347e-05,0.0005725139402749102,-0.000511918498402153,0.0003850947464592025
149740000000.0,-1,0.010444082249999998,-0.106892485,-0.030557521399999996,-0.001782,0.078938,-0.008053,0.49008733374999996,-2.775085817,-9.393005503,0.052129,0.28691,3.0643,4.999999999988347e-05,-9.999999999998899e-05,5.0000000000105516e-05,-0.00045650163705174274,-0.00031093691219474806,-0.0002398641896562137
149740000000.0,-1,0.08940722805,-0.06196822135,0.0423843413,0.027529,0.010494,-0.004679,0.49283319575,-2.7769490804999997,-9.3923190375,0.052423,0.2871,3.0643,9.999999999998899e-05,-9.999999999998899e-05,9.999999999998899e-05,0.00043195340103396873,0.0013352893729370319,2.8093175219345845e-05
149740000000.0,-1,0.1315071765,-0.05071018715,0.06774433819999999,0.043136,-0.041844,-0.008829,0.49008733374999996,-2.7807736739999998,-9.3913383725,0.052138,0.2875,3.0642,9.999999999998899e-05,-9.999999999998899e-05,9.999999999998899e-05,-0.00013580940904173167,0.001291304335762078,0.0001252801587035557
149740000000.0,-1,0.147688149,-0.022310128749999998,0.0417959423,0.049415,-0.055751,-0.006659,0.48513497549999995,-2.7853827995,-9.390259640999998,0.051618,0.28799,3.0641,0.000300000000000189,-9.999999999998899e-05,-9.999999999998899e-05,0.0005196684018310971,0.0020089515115144785,0.0003310883479452076
149740000000.0,-1,0.11333545404999999,-0.01419022255,0.086690786,0.035718,-0.03113,-0.001391,0.48432102354999995,-2.7899919249999994,-9.38888671,0.051539,0.28849,3.0639,3.333333333332966e-05,-9.999999999998899e-05,0.00019999999999997797,-0.00019854116533896127,-0.0008783964939134137,-0.00023451113206146568
149740000000.0,-1,0.00748247395,-0.04149193615,0.08158152134999999,0.015825,0.016985,-0.000443,0.48467406295,-2.7920513215000002,-9.388298311,0.051579,0.2887,3.0639,3.333333333332966e-05,-1.999999999990898e-05,-4.999999999988347e-05,0.0007863735222596313,-0.00031582391942142074,0.00037838900537512377
149740000000.0,-1,-0.0395600261,-0.01685763135,0.04821929805,0.004417,0.061826,0.005863,0.4886261429,-2.793326186,-9.387709912,0.052002,0.28884,3.064,3.333333333332966e-05,-2.0000000000131024e-05,-5.0000000000105516e-05,0.00041529691773345423,0.00045555200847080535,0.0015575617033508626
149740000000.0,-1,-0.07081381965,0.026173948849999996,0.0889659288,0.001326,0.082085,0.016497,0.4941374802,-2.7937184520000002,-9.387317646,0.052591,0.28888,3.0642,-0.00019999999999997797,-1.999999999990898e-05,0.000500000000000167,-0.0001868583949425906,-0.002420162777801993,-0.0003894420179716418
