Time,placement_label,user_acc_x(m/s^2),user_acc_y(m/s^2),user_acc_z(m/s^2),rotation_rate_x(rad/s),rotation_rate_y(rad/s),rotation_rate_z(rad/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),attitude_roll(rad),attitude_pitch(rad),attitude_yaw(rad),target_delta_x,target_delta_y,target_delta_z,target_delta_roll,target_delta_pitch,target_delta_yaw
149550000000.0,2,0.04378669225,-0.1103248125,0.25706171645,-0.10838,-0.12644,0.015185,0.5137605868499999,-5.2368491665,-8.275439669,0.062004,0.56333,-0.42808,0.0,0.0,0.0,0.0,0.0,0.0
149550000000.0,2,0.01415099595,-0.056045004749999995,0.23630103839999997,-0.071665,-0.058565,0.036477,0.5056897139,-5.230180644499999,-8.280048794499999,0.060997,0.56254,-0.42764,3.333333333332966e-05,-2.4999999999941735e-05,-0.00019999999999997797,0.0013816824707721942,0.0014856839871346672,-0.001984636438544296
149550000000.0,2,-0.055083953049999995,0.0030302548499999997,0.23715421694999997,-0.028385,0.022056,0.04495,0.5035518642,-5.227140583000001,-8.282108190999999,0.060725,0.56217,-0.42709,3.333333333332966e-05,-2.4999999999941735e-05,-9.999999999998899e-05,0.0020256429515911334,0.0021110347349462266,-0.0022920057895059742
149550000000.0,2,-0.10656886554999999,0.0015494506999999998,0.303810017,0.015825,0.085619,0.053453,0.5066997988499999,-5.227925115,-8.2814217255,0.061109,0.56226,-0.42648,3.333333333332966e-05,-2.500000000016378e-05,-0.00019999999999997797,0.002158463788055509,0.001842463943657835,-0.0013986881270224294
149550000000.0,2,-0.15245418089999999,-0.03180296595,0.2911790518,0.042726,0.11629,0.058785,0.50993599335,-5.23478977,-8.2769106665,0.061532,0.56309,-0.42565,4.999999999988347e-05,-2.4999999999941735e-05,-9.999999999998899e-05,0.0009709258392731623,0.0014034437145566958,-0.0010908335668684543
149550000000.0,2,-0.16254522375,-0.03458805455,0.18372758775,0.038513,0.12378,0.059832,0.5170360079499999,-5.2386143635,-8.274066738,0.062408,0.56355,-0.42498,5.0000000000105516e-05,3.333333333332966e-05,-0.00019999999999997797,0.0005579634095835839,0.0013871520405561721,-0.00020421503713727307
149550000000.0,2,-0.12519169389999998,-0.00954187045,0.043041386849999995,0.020308,0.11009,0.051286,0.5238320164,-5.241066026,-8.272105408,0.063241,0.56385,-0.42437,9.999999999998899e-05,3.333333333332966e-05,-9.999999999998899e-05,0.00014950160771276533,0.0005356251505741483,-1.5611519316255373e-05
149550000000.0,2,-0.0791200522,0.0181226892,-0.055387959199999996,-0.003437,0.068736,0.039576,0.52833326875,-5.2415563585,-8.271517009,0.063787,0.5639,-0.42387,9.999999999998899e-05,3.333333333332966e-05,-9.999999999998899e-05,-0.00032058765035636316,0.00011281548841823863,0.0006781628978128618
149550000000.0,2,-0.026115108949999997,0.040991796999999996,-0.1077750835,-0.034756,0.00934,0.019346,0.52845094855,-5.2377317649999995,-8.273870604999999,0.063783,0.56345,-0.42352,5.0000000000105516e-05,1.999999999990898e-05,-3.333333333332966e-05,-0.0003850347884125638,-0.0004472152124130879,0.0006663606873903438
149550000000.0,2,0.008571012099999999,0.05076902705,-0.14605043845,-0.066009,-0.043659,-0.00303,0.5256266333499999,-5.233024573,-8.277106799499999,0.063419,0.56287,-0.42345,4.999999999988347e-05,2.0000000000131024e-05,-3.333333333332966e-05,-0.0003853335962756832,-0.0005148381404194158,0.0010724620737204704
149550000000.0,2,-0.006903881599999999,0.03307783045,-0.14564836579999998,-0.097093,-0.072157,-0.020112,0.52105673445,-5.2254734525,-8.282108190999999,0.062831,0.56197,-0.42358,9.999999999998899e-05,1.999999999990898e-05,-3.333333333332966e-05,-0.0003064756477892949,-0.000493240419680685,0.0011405554734046919
149550000000.0,2,-0.026791767799999998,0.01548470035,-0.10620601949999998,-0.11419,-0.078405,-0.0244,0.51595727645,-5.2161571350000004,-8.288286380499999,0.062171,0.56084,-0.42378,3.333333333332966e-05,2.0000000000131024e-05,-5.0000000000105516e-05,-6.587533604307527e-05,-0.0009065971355719515,0.0010563602530763438
149550000000.0,2,-0.045728408949999994,-0.00267721545,-0.08016936375,-0.10986,-0.067791,-0.021208,0.5100536731499999,-5.205762085999999,-8.295249102,0.061411,0.55959,-0.42387,3.333333333332966e-05,1.999999999990898e-05,-4.999999999988347e-05,-9.72377660302115e-06,-0.00022907653911619086,0.0007432755790266199
149550000000.0,2,-0.054220967849999996,-0.000980665,-0.0244577851,-0.084142,-0.046703,-0.00946,0.5062781128999999,-5.1982109655,-8.300152427,0.060921,0.55868,-0.42395,3.333333333332966e-05,-5.0000000000105516e-05,-9.999999999998899e-05,7.702289798217077e-05,0.00035970773233207076,4.481163451461323e-05
149550000000.0,2,-0.049327449499999995,0.0026281822,0.03115572705,-0.049783,-0.012898,0.001214,0.50452272255,-5.193405707,-8.303290555,0.060688,0.55811,-0.42391,1.6666666666775853e-05,-4.999999999988347e-05,-9.999999999998899e-05,0.000579751257564376,0.0005584015161801403,-0.0004274925745339775
149550000000.0,2,-0.05557428555,0.011611073599999999,0.06232126075,-0.014307,0.023034,0.005483,0.5043363962,-5.191934709499999,-8.3041731535,0.060659,0.55793,-0.42377,1.666666666655381e-05,9.999999999998899e-05,-0.00019999999999997797,0.001425483553824991,0.0007980821169666363,-0.00029295274145133
149550000000.0,2,-0.054338647649999995,0.02001537265,0.06957818175,0.016801,0.04515,0.007634,0.5062388863,-5.1933076405,-8.3031924885,0.060894,0.55809,-0.42363,1.666666666655381e-05,-9.999999999998899e-05,-4.999999999988347e-05,0.0008588449552860977,0.0005305015226788612,-0.0006630795163011793
149550000000.0,2,-0.041129090099999994,0.0254188368,0.06420413755,0.035039,0.058849,0.009777,0.50964179385,-5.196249635499999,-8.301133091999999,0.061317,0.55845,-0.4235,1.6666666666775853e-05,3.333333333332966e-05,-5.0000000000105516e-05,0.001148320269319214,0.0007208475843036855,-0.0005174978856755108
149550000000.0,2,-0.020005566,0.02650737495,0.00281450855,0.041378,0.054528,0.015133,0.5133585142,-5.199289696999999,-8.299073695499999,0.061779,0.55882,-0.42335,1.6666666666775853e-05,3.333333333332966e-05,-0.00020000000000020002,0.000234059833584932,0.0006820319956049037,-0.0001996217362391639
149550000000.0,2,0.004834678449999999,0.00295180165,-0.0654299688,0.036948,0.036446,0.018359,0.5159082432,-5.201937492499999,-8.297210432,0.062098,0.55914,-0.42317,1.666666666655381e-05,3.333333333332966e-05,-4.999999999988347e-05,-6.734039575406747e-06,0.0002230866435657397,-5.225569655320506e-07
149550000000.0,2,0.019887886199999996,-0.025624776449999997,-0.10150863415,0.028211,0.012009,0.019454,0.5167123885,-5.2040949555,-8.295837501,0.062206,0.55939,-0.42298,-9.999999999998899e-05,3.333333333332966e-05,-5.0000000000105516e-05,-0.00021505725492365624,5.531594909369275e-05,0.00013798573405213177
149550000000.0,2,0.028713871199999998,-0.02101565095,-0.11149180385,0.019567,-0.003898,0.015197,0.51627108925,-5.2052717535,-8.2951510355,0.062157,0.55953,-0.42282,9.999999999998899e-05,3.333333333332966e-05,1.2499999999970868e-05,0.0002530332503315469,0.00018431308437882876,0.00036305933389690903
149550000000.0,2,-0.00656064885,-0.02091758445,-0.0938692538,0.013137,-0.011298,0.008795,0.5145745387999999,-5.205958218999999,-8.294856836,0.061957,0.55961,-0.42268,-9.999999999998899e-05,3.333333333332966e-05,1.2499999999970868e-05,-0.0002482374026965273,-0.00046987809796750213,0.0005763514154210336
149550000000.0,2,-0.040481851199999995,-0.0158671597,-0.03735352985,0.013163,-0.011295,0.003458,0.51244649575,-5.2069388839999995,-8.2943665035,0.061704,0.55973,-0.42258,9.999999999998899e-05,4.999999999988347e-05,1.2499999999970868e-05,-0.0007722189678763813,-0.0004415690515120474,5.902781146788216e-05
149550000000.0,2,-0.06498866955,0.0035500073,0.02503637745,0.016429,-0.005993,-0.000814,0.5106126522,-5.208507948,-8.2933858385,0.061491,0.55993,-0.42251,-1.999999999990898e-05,5.0000000000105516e-05,1.2500000000192912e-05,-0.0003320359450191823,-0.0001443535323042422,0.0005345622392860794
149550000000.0,2,-0.08633774659999999,0.006982334799999999,0.0536423755,0.016503,0.002529,-0.001894,0.5090632015,-5.210371211499999,-8.292405173499999,0.061313,0.56014,-0.42244,-2.0000000000131024e-05,9.999999999998899e-05,1.2499999999970868e-05,-0.000497681777819281,-0.00014044444965488623,0.00019985818441201064
149550000000.0,2,-0.09484991879999999,0.0015494506999999998,0.057006056449999995,0.019667,0.000363,0.002386,0.50724897125,-5.212528674499999,-8.291130309,0.061103,0.56041,-0.42231,-1.999999999990898e-05,4.999999999988347e-05,1.2499999999970868e-05,0.00047011524274542804,0.00033960584963987905,0.00040950546307699787
149550000000.0,2,-0.0899073672,-0.0085906254,0.050013915,0.018569,-0.001767,0.005592,0.5051503481499999,-5.214784204,-8.289757378,0.060861,0.56068,-0.42215,-2.0000000000131024e-05,5.0000000000105516e-05,1.2499999999970868e-05,9.296669488145781e-05,4.77889190553249e-06,0.0001628732319559345
149550000000.0,2,-0.0828465792,-0.01226811915,0.04278641395,0.014233,-0.009196,0.007734,0.5024339060999999,-5.2168436005,-8.2886786465,0.060542,0.56092,-0.42196,-1.999999999990898e-05,9.999999999998899e-05,1.2499999999970868e-05,0.00024222758271719158,-0.00033769048303322613,0.00014519791630107637
149550000000.0,2,-0.0757857912,-0.017848103,0.0352843267,0.000381,-0.009082,0.004509,0.4997076574,-5.2178242655,-8.288286380499999,0.060218,0.56104,-0.4218,-1.6666666666775853e-05,4.999999999988347e-05,1.1111111111183902e-05,-0.00016177504495029638,0.000152531832359859,3.1220793510866596e-05
149550000000.0,2,-0.08329768509999999,-0.0119248864,0.0133174307,-0.014535,-0.007895,0.002348,0.49704024859999996,-5.217333933,-8.288776712999999,0.059894,0.56098,-0.42165,-1.666666666655381e-05,5.0000000000105516e-05,1.1111111111183902e-05,0.0002228663171709444,0.0002706569144312887,1.48843868264803e-05
149550000000.0,2,-0.10612756629999999,-0.00440318585,0.0037363336499999997,-0.015588,-0.006824,0.001279,0.49428457995,-5.2161571350000004,-8.2896593115,0.059557,0.56084,-0.42148,-1.666666666655381e-05,5.0000000000105516e-05,1.1111111110961858e-05,-0.0007005421904966447,0.0004471682567444013,-5.595557947701835e-05
149550000000.0,2,-0.09843915269999999,0.022447421849999996,0.01515127425,-0.011285,-0.005793,-0.004051,0.49198001719999995,-5.2148822704999995,-8.29054191,0.059273,0.56069,-0.42137,-1.6666666666775853e-05,4.999999999988347e-05,1.1111111111183902e-05,-0.00045798135339758517,0.00023706741808871,0.00016227022550832637
149550000000.0,2,-0.09185889055,0.04972952215,0.015357213899999998,-0.011209,0.000601,-0.009398,0.49049921304999994,-5.2133132065,-8.2916206415,0.059087,0.56049,-0.42133,-1.6666666666775853e-05,4.999999999988347e-05,1.1111111111183902e-05,9.583288797920808e-05,0.00013913924431641078,-5.7026334479653995e-05
149550000000.0,2,-0.0826112196,0.07730582194999999,0.011110934449999998,-0.00692,0.001631,-0.012593,0.4896264212,-5.2115480094999995,-8.2927974395,0.058974,0.56029,-0.42137,-1.666666666655381e-05,5.0000000000105516e-05,1.1111111111183902e-05,-4.616129728574059e-06,0.00035200024678783137,4.6879653837289537e-05
149550000000.0,2,-0.0834938181,0.0759819242,0.0128859381,-0.002635,-0.000531,-0.020052,0.48900860225,-5.2101750785,-8.293680038,0.058894,0.56012,-0.42149,-5.0000000000105516e-05,5.0000000000105516e-05,1.1111111110961858e-05,0.00013911809998712332,0.0001265658300813044,0.0001061442149604408
149550000000.0,2,-0.10090062184999998,0.0839645373,0.0226533615,0.005881,-0.005928,-0.025363,0.4880181306,-5.2094886129999995,-8.2941703705,0.05877,0.56004,-0.42165,-4.999999999988347e-05,4.999999999988347e-05,1.1111111111183902e-05,0.0008584343714496123,-9.492188725235273e-05,0.0004994828002250207
149550000000.0,2,-0.09409480674999998,0.0883383032,0.036333638249999994,0.004923,0.00261,-0.033917,0.4879396774,-5.208900213999999,-8.294562636499998,0.058759,0.55997,-0.42191,-9.999999999998899e-05,3.333333333332966e-05,1.1111111111183902e-05,5.9811332927539596e-05,0.000177651276679347,-0.00017486843051217615
149550000000.0,2,-0.1020676132,0.0963993695,0.05266171049999999,-0.00137,0.011191,-0.042481,0.48887130915,-5.207919549,-8.2951510355,0.058867,0.55985,-0.42226,-5.0000000000105516e-05,3.333333333332966e-05,-1.4285714285744433e-05,7.89930664677474e-05,0.00010519241317274997,-0.00012343425967303867
149550000000.0,2,-0.10260697895,0.08273870605,0.041854782199999996,-0.007721,0.014442,-0.047833,0.49061689284999993,-5.206350485,-8.296033634,0.05907,0.55966,-0.42268,-4.999999999988347e-05,3.333333333332966e-05,-1.4285714285744433e-05,0.00011683711207188807,0.0001483286871100109,-8.140492205169214e-05
149550000000.0,2,-0.08433718999999999,0.06691077295,0.00793357985,-0.002405,0.009072,-0.05315,0.49269590264999996,-5.2048794875,-8.296818166,0.059315,0.55948,-0.4232,-9.999999999998899e-05,9.999999999998899e-05,-1.4285714285744433e-05,0.0002995038795093885,-0.0002920947039783961,-6.600183655142144e-05
149550000000.0,2,-0.060850263249999995,0.034284048399999996,-0.0329699573,0.012412,-0.007034,-0.055229,0.4941963201,-5.204585288,-8.2969162325,0.059494,0.55945,-0.42377,-9.999999999998899e-05,4.999999999988347e-05,-1.4285714285744433e-05,-0.00019364721186432288,0.00018655621577257087,-6.963487273489721e-05
149550000000.0,2,-0.030096608849999998,0.0065704555,-0.0593694591,0.032566,-0.018927,-0.050903,0.4950200787,-5.206056285499999,-8.295935567499999,0.059599,0.55962,-0.42437,-0.00019999999999997797,5.0000000000105516e-05,-1.4285714285744433e-05,-0.00017234309110358836,-0.000329752860791066,-0.00017047297614947166
149550000000.0,2,-0.031077273849999996,-0.00901231135,-0.048905763549999995,0.042174,-0.014751,-0.045557,0.4955496378,-5.208900213999999,-8.2941703705,0.059676,0.55996,-0.42491,-0.00010000000000021103,9.999999999998899e-05,-1.4285714285744433e-05,-0.000555176929828205,-0.0003322555822147244,-0.00036691318829540354
149550000000.0,2,-0.04908228325,-0.029243430299999998,-0.01660265845,0.038992,-0.007277,-0.037035,0.4959026772,-5.212430608,-8.291914840999999,0.059734,0.56039,-0.42534,-0.00019999999999997797,9.999999999998899e-05,-1.4285714285744433e-05,0.0005794614951473154,-0.0002362624831715454,-0.000163943308752329
149550000000.0,2,-0.062027061249999994,-0.054319034349999996,-0.01207198615,0.021928,-0.003946,-0.0328,0.49627532989999995,-5.21517647,-8.290149644,0.059792,0.56072,-0.42569,-0.00019999999999997797,5.0000000000105516e-05,-4.999999999988347e-05,-0.0006208598064926241,-0.0006902423241152977,-0.0005366213313733881
149550000000.0,2,-0.046885593649999995,-0.0442672181,-0.0370887503,0.001568,-0.014438,-0.031748,0.49609881019999996,-5.215961002,-8.2896593115,0.059774,0.56082,-0.426,-0.00019999999999997797,4.999999999988347e-05,-5.0000000000105516e-05,-0.00029091204527187386,-0.00020658455586852753,-0.00048279427817918275
149550000000.0,2,-0.031969678999999994,-0.026948674199999998,-0.06208590115,-0.013486,-0.030297,-0.033881,0.4950985319,-5.2148822704999995,-8.290345776999999,0.059649,0.56069,-0.42635,-0.00019999999999997797,9.999999999998899e-05,9.999999999998899e-05,-0.0007612238594544296,-0.0004502381064037664,-0.0007320407870610723
149550000000.0,2,0.01038524235,-0.0072961475999999996,-0.07403040085,-0.023238,-0.051524,-0.03813,0.49344120804999997,-5.2123325415,-8.2920129075,0.059438,0.56039,-0.42679,-0.00019999999999997797,0.00010000000000021103,2.0000000000131024e-05,-0.0007702598138796812,7.773070658467773e-05,-0.000508881418146756
149550000000.0,2,0.038157675149999994,0.0324011716,-0.09159411099999999,-0.019072,-0.07179,-0.050896,0.49096012559999996,-5.209096346999999,-8.294268437,0.059124,0.56,-0.42737,-0.00019999999999997797,9.999999999998899e-05,1.999999999990898e-05,0.0010815739784532097,-0.00042661798372800597,-3.882818925135534e-05
