Time,placement_label,user_acc_x(m/s^2),user_acc_y(m/s^2),user_acc_z(m/s^2),rotation_rate_x(rad/s),rotation_rate_y(rad/s),rotation_rate_z(rad/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),attitude_roll(rad),attitude_pitch(rad),attitude_yaw(rad),target_delta_x,target_delta_y,target_delta_z,target_delta_roll,target_delta_pitch,target_delta_yaw
149740000000.0,2,-0.3148915315,-0.18527703845,0.8721446111,0.63592,0.04492,0.11341,1.14737805,-2.9767105409999997,-9.273266306499998,0.1231,0.30841,1.9323,0.0,0.0,0.0,0.0,0.0,0.0
149740000000.0,2,-0.31637233564999995,-0.11852317189999999,0.8502757816,0.74065,0.016435,0.03359,1.1488490475,-3.0434938275,-9.251397477,0.12354,0.31556,1.9319,-0.00029999999999996696,0.0004999999999999449,0.0005999999999999339,-0.007055877611912731,-0.0008752398695806018,0.0007659260921320521
149740000000.0,2,-0.07505029245,0.0666067668,0.8205027922,0.85216,-0.10267,-0.053534,1.1433573234999999,-3.1194953649999997,-9.226684719,0.12329,0.32373,1.9305,-9.999999999998899e-05,0.00039999999999995595,0.00039999999999995595,-0.007527317373817288,-0.0012613863437305195,0.0006485592474156227
149740000000.0,2,0.19190633384999997,-0.02313388735,0.7980063371,0.91119,-0.25756,-0.15776,1.1274705505,-3.201282826,-9.20059903,0.12193,0.33253,1.928,-0.00039999999999995595,0.000400000000000178,0.0006999999999999229,-0.009055746519436858,-3.259787137643855e-05,-0.0010448770292793425
149740000000.0,2,0.5471522301,-0.15266012054999997,0.7566026607999999,0.88065,-0.39894,-0.25043,1.1013848615,-3.280912824,-9.175690139,0.11946,0.34114,1.9244,-0.000400000000000178,0.00039999999999995595,0.000600000000000156,-0.00910126719386084,0.00172601883565493,-0.0028316427687412465
149740000000.0,2,0.8018015106499999,-0.21608953274999998,0.50136498125,0.76703,-0.52046,-0.34008,1.0668654535,-3.3508342384999996,-9.1544097085,0.11602,0.34871,1.9201,-0.00019999999999997797,0.00039999999999995595,0.00039999999999995595,-0.007580706076853572,0.0017145887169596197,-0.003318742550038667
149740000000.0,2,0.81572695365,-0.35870764369999997,0.12761393645,0.59087,-0.56265,-0.38514,1.0284233855,-3.4055553455,-9.138621002,0.11206,0.35466,1.9153,-0.0004999999999999449,0.00019999999999997797,0.00039999999999995595,-0.008562863961212974,0.0023425510944699024,-0.005601344354318374
149740000000.0,2,0.83545793345,-0.30542811425,-0.10694151824999999,0.35708,-0.56181,-0.35779,0.99047165,-3.44017282,-9.129893083499999,0.10806,0.35842,1.9108,-0.00039999999999995595,9.999999999998899e-05,0.00029999999999996696,-0.006019603112681737,0.002716615610998785,-0.006278900013376512
149740000000.0,2,0.5570961731999999,0.0407760507,-0.33478922435,0.12597,-0.56537,-0.2333,0.9454198999,-3.4557653934999997,-9.1287162855,0.1032,0.36013,1.9078,-0.00029999999999996696,9.999999999998899e-05,9.999999999998899e-05,-0.0038085031390436286,0.00376560257978098,-0.00563522546064861
149740000000.0,2,0.0650769294,0.2995343176,-0.73796021915,-0.14372,-0.4748,-0.13679,0.90547741445,-3.446841342,-9.136169339499999,0.098786,0.35915,1.9063,9.999999999998899e-05,0.00019999999999997797,-0.00039999999999995595,0.00020093987623298615,0.0050060449427205,-0.0028078542956421343
149740000000.0,2,-0.20619462289999999,0.34360540269999995,-0.96131647955,-0.35563,-0.26743,-0.1023,0.8794211454,-3.4176175249999994,-9.1497025165,0.09582,0.35597,1.9054,9.999999999998899e-05,9.999999999998899e-05,-0.00039999999999995595,0.0024669905700445693,0.0043771028613937,-0.002581890320733568
149740000000.0,2,-0.01595541955,0.12563299314999998,-1.2376972964999997,-0.47779,-0.079924,-0.12419,0.8720367379499999,-3.3751547304999994,-9.1661776885,0.094851,0.35135,1.9047,9.999999999998899e-05,9.999999999998899e-05,-0.0004999999999999449,0.0035743199387892055,0.0020783644763673337,-0.0011739532488436455
149740000000.0,2,0.0549956932,0.02954743645,-0.7364205750999999,-0.5266,0.067564,-0.15656,0.8803920037499999,-3.321708488,-9.184810323499999,0.095561,0.34556,1.9036,9.999999999998899e-05,0.00010000000000021103,-0.000600000000000156,0.005394798477357132,0.00023849233936856784,-0.0010400711340139146
149740000000.0,2,-0.0027262486999999995,-0.030175062049999996,-0.6135628638999999,-0.48551,0.13542,-0.15661,0.8969554356,-3.274244302,-9.200304830499999,0.097186,0.34042,1.9024,-9.999999999998899e-05,9.999999999998899e-05,-0.00029999999999996696,0.005963040871265923,-0.0007290651122495717,-0.0012192498091693205
149740000000.0,2,-0.12310287745,0.0006276255999999999,-0.3695341853,-0.36211,0.11093,-0.12433,0.9127441421,-3.236586766,-9.2120728105,0.098759,0.33634,1.9014,-9.999999999998899e-05,0.00019999999999997797,-0.00019999999999997797,0.004427356063341048,-0.001669734989120819,-0.001249048672840647
149740000000.0,2,-0.23407492885,0.17103778265,0.0436395925,-0.22024,0.020173,-0.048138,0.9191184646,-3.212462407,-9.219918130499998,0.099361,0.33374,1.9009,4.999999999988347e-05,0.00039999999999995595,-0.00029999999999996696,0.0048285016698952354,-0.00039219792333677894,-0.0004972723115121147
149740000000.0,2,-0.2514621193,0.2154913271,0.38354788814999996,-0.086106,-0.095053,0.040895,0.90702686515,-3.199713762,-9.225507921,0.098003,0.33237,1.9014,5.0000000000105516e-05,0.00029999999999996696,-0.00019999999999997797,0.0024847946673647314,-0.00029996732652959324,-9.685360600864001e-05
149740000000.0,2,-0.13443936485,-0.015288567349999999,0.418743955,0.019447,-0.18978,0.1181,0.8883059702999999,-3.200106028,-9.2271750515,0.095975,0.33241,1.9025,0.00019999999999997797,0.00039999999999995595,-0.00019999999999997797,-2.476120922156877e-05,0.0007917050185373142,0.0008093113847066069
149740000000.0,2,-0.06573397495,-0.16318265599999998,0.43860242125,0.089412,-0.2064,0.18229,0.8634559192,-3.20873588,-9.226488586,0.093312,0.33334,1.9042,9.999999999998899e-05,0.00039999999999995595,9.999999999998899e-05,-0.0007472648692389838,0.0026552897140910137,-0.00025678698882969364
149740000000.0,2,-0.1048919284,-0.21334367075,0.54592639885,0.006988,-0.044921,0.28113,0.84799083215,-3.213246939,-9.2263905195,0.091652,0.33382,1.9069,0.00029999999999996696,0.000400000000000178,-9.999999999998899e-05,-0.002283016646371039,0.0019631935542814283,0.0007808365969458886
149740000000.0,2,-0.3909322955999999,-0.250069575,0.4803885569,-0.046649,0.10885,0.37578,0.8328101379499999,-3.223641988,-9.22413499,0.090042,0.33494,1.9109,0.00029999999999996696,0.00039999999999995595,-9.999999999998899e-05,0.0012252950859776846,0.0015632999081081067,0.0029030142309911244
149740000000.0,2,-0.84369551945,-0.14876688049999998,0.18649306305,-0.11722,0.25431,0.42556,0.8404004850499999,-3.217757998,-9.225507921,0.090845,0.33431,1.9154,0.00039999999999995595,0.00029999999999996696,-0.00029999999999996696,0.0006434822240318216,-9.4313856325412e-05,0.004657980879989504
149740000000.0,2,-0.7083049095499999,-0.16312381609999999,0.45993188499999993,-0.21073,0.4075,0.3803,0.86213202145,-3.2037344884999994,-9.2283518495,0.093151,0.3328,1.9198,0.000300000000000189,0.00019999999999997797,-0.00020000000000020002,-0.0008330129133635733,-0.0013722435281240397,0.0045072522132356685
149740000000.0,2,-0.3872253819,-0.4306492281,0.1246032949,-0.216,0.40118,0.35682,0.8883648102,-3.1869651169999997,-9.2316861105,0.095934,0.33099,1.9238,0.00019999999999997797,0.00029999999999996696,-0.00019999999999997797,0.0024891868611144896,-0.0022413467477429005,0.00547562577404806
149740000000.0,2,-0.0796496113,-0.35748181245,-0.09023098665,-0.20794,0.3159,0.31856,0.9083409562499999,-3.1747068045,-9.234039706499999,0.098054,0.32967,1.9275,0.00019999999999997797,0.00019999999999997797,-0.00019999999999997797,0.002182221520741101,-0.0032247033050099017,0.005221463642245919
149740000000.0,2,-0.2749980793,-0.25104043335,-0.18879762579999998,-0.16926,0.16861,0.24097,0.9191871111499998,-3.1605852285,-9.237766233499999,0.099176,0.32814,1.9305,9.999999999998899e-05,0.00019999999999997797,-9.999999999998899e-05,0.0005324646419396784,-0.0007752653330992398,0.003347841318529929
149740000000.0,2,0.23912535359999998,-0.09886083864999999,-0.51460395875,-0.13269,0.017084,0.15377,0.9186281320999998,-3.1490133815,-9.241786959999999,0.099074,0.3269,1.9325,0.00019999999999997797,0.000300000000000189,-0.00019999999999997797,0.0017258708535985434,-0.0009292701398861958,0.0031171113983279874
149740000000.0,2,0.6534268961499999,-0.18641460985,-0.31944181709999997,-0.10664,-0.11089,0.073976,0.9228547982499999,-3.1406777289999996,-9.2442386225,0.099501,0.326,1.933,9.999999999998899e-05,0.00029999999999996696,-9.999999999998899e-05,0.00212130572249547,0.001020284843654684,0.0017477371355851534
149740000000.0,2,0.66680316675,-0.195348468,-0.3150876645,-0.095836,-0.13861,0.002527,0.90947852765,-3.131655611,-9.248553548499999,0.098022,0.32504,1.9333,-3.333333333332966e-05,0.00019999999999997797,3.333333333332966e-05,0.0003658531380071328,0.000940936642363166,4.0611862423503564e-05
149740000000.0,2,0.5900269038999999,-0.29583721054999995,-0.19916325485,-0.085591,-0.10346,-0.0701,0.9005054429,-3.1229276925,-9.252378142,0.097022,0.32409,1.9329,-3.333333333332966e-05,0.00019999999999997797,3.333333333332966e-05,0.0009776291954289307,0.0008120367403519069,-0.0003204876832626907
149740000000.0,2,0.47041519384999997,-0.16240793064999998,-0.008786758399999999,-0.076391,-0.05233,-0.12141,0.8980145538,-3.1146901065,-9.2554182035,0.096723,0.3232,1.9318,-3.333333333332966e-05,0.00019999999999997797,3.333333333332966e-05,0.0003049773401722633,0.0006562680764352624,-0.0013088552441188755
149740000000.0,2,0.44597702204999995,-0.1050292215,0.08144422825,-0.005722,-0.14563,-0.10725,0.89327794185,-3.1102771139999996,-9.2573795335,0.096196,0.32273,1.9306,-0.00019999999999997797,0.00029999999999996696,9.999999999998899e-05,0.0012768045502491443,0.0005612958562570824,-0.0020034058760383944
149740000000.0,2,0.0998709236,-0.0262229821,0.36808280109999997,0.037044,-0.26213,-0.096298,0.8787640998499999,-3.1190050324999996,-9.255810469499998,0.094658,0.32367,1.9293,-0.0002666666666666373,9.999999999998899e-05,9.999999999998899e-05,-2.7724074943280552e-05,-0.00013292763679784159,-0.001365791370199404
149740000000.0,2,0.1263292653,-0.026330855249999997,0.37059330349999997,0.012655,-0.32489,-0.012972,0.8522959514999999,-3.1189069659999995,-9.2583601985,0.091799,0.32366,1.9289,-0.00026666666666685934,0.00029999999999996696,9.999999999998899e-05,-0.002072591053818962,0.001898757762697878,-0.0016423625793304808
149740000000.0,2,0.5137213602499999,-0.10817715614999998,-0.014356935599999999,0.03365,-0.30067,0.094829,0.82104215795,-3.122241227,-9.260027329,0.088434,0.32402,1.9296,-0.0002666666666666373,0.00029999999999996696,0.0012000000000000899,-0.002740323859855953,0.0021676182757246476,-0.003258029294876938
149740000000.0,2,0.06950953519999999,-0.32032441559999997,-0.19965358734999997,0.034105,-0.34122,0.15254,0.7861206772999999,-3.1268503525,-9.2614983265,0.084677,0.32452,1.9311,0.0012000000000000899,0.00010000000000021103,-0.001000000000000112,0.0024674688801919475,0.004593473972841711,0.0018124647169005248
149740000000.0,2,-0.2686825967,0.0693134022,0.58809499385,0.005026,-0.35807,0.18135,0.7410885405,-3.1324401429999997,-9.263361589999999,0.079832,0.32511,1.9331,0.00029999999999996696,0.00019999999999997797,9.999999999998899e-05,-0.0007515464839827901,0.0036338679157310594,0.00038697892359040864
149740000000.0,2,0.1339392257,-0.0900054337,0.1239952826,-0.025842,-0.33972,0.1962,0.7026856990999999,-3.1321459435,-9.266401651499999,0.075687,0.32509,1.9352,0.00039999999999995595,0.00019999999999997797,-9.999999999998899e-05,-0.00028464951573020647,0.0035644092185160847,0.0010296781123282084
149740000000.0,2,0.09376138064999999,-0.4165668787,0.1545331907,-0.057265,-0.27444,0.18323,0.66939212235,-3.1288116825,-9.270030111999999,0.072085,0.32472,1.9372,0.000300000000000189,9.999999999998899e-05,9.999999999998899e-05,-4.789025473689312e-05,0.0032277781695793095,0.0005489292050951666
149740000000.0,2,-0.02793914585,-0.36760227524999994,0.1105209455,-0.059453,-0.1572,0.16807,0.6465426278499999,-3.1243006234999995,-9.273168239999999,0.069609,0.32425,1.9391,0.00029999999999996696,0.00019999999999997797,4.999999999988347e-05,-8.25442462047965e-05,0.0036568748620273706,0.0004907203607691923
149740000000.0,2,-0.09991995684999999,-0.09156469105,0.11358062029999999,-0.055903,0.005831,0.14644,0.6356278263999999,-3.1232218919999997,-9.2742469715,0.068429,0.32413,1.9408,0.00019999999999997797,9.999999999998899e-05,5.0000000000105516e-05,0.00015473585386938105,0.0023126278880305495,0.0012026377910068775
149740000000.0,2,-0.29248333625,-0.0011081514499999999,0.16593832464999997,-0.034167,0.16766,0.11204,0.64367908605,-3.1203779634999997,-9.274639237499999,0.069291,0.32381,1.9421,0.00019999999999997797,0.00019999999999997797,3.333333333332966e-05,0.0008918254125086511,0.0009839781090603683,0.0015631453184591498
149740000000.0,2,-0.27789104105,-0.0932416282,0.08714189189999999,-0.016867,0.30502,0.072333,0.66664626035,-3.1189069659999995,-9.273560505999999,0.071763,0.32366,1.943,9.999999999998899e-05,9.999999999998899e-05,3.333333333332966e-05,-0.00022276498715506632,-0.0016928988676354617,0.0014100949496284043
