Time,placement_label,user_acc_x(m/s^2),user_acc_y(m/s^2),user_acc_z(m/s^2),rotation_rate_x(rad/s),rotation_rate_y(rad/s),rotation_rate_z(rad/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),attitude_roll(rad),attitude_pitch(rad),attitude_yaw(rad),target_delta_x,target_delta_y,target_delta_z,target_delta_roll,target_delta_pitch,target_delta_yaw
150000000000.0,1,0.0150826277,0.058153434500000004,-0.00665871535,-0.040268,0.027518,-0.16947,-1.5005155165,-9.657981186,0.8010856251999999,-2.0612,1.3965,-1.5032,0.0,0.0,0.0,0.0,0.0,0.0
150000000000.0,1,0.03709855695,0.1342530385,-0.000588399,-0.038317,0.00406,-0.1705,-1.4834519454999997,-9.660923181,0.7975552311999999,-2.0641,1.3982,-1.5002,-2.0000000000020002e-05,-9.999999999998899e-05,5.999999999994898e-05,0.0009184008578222436,-0.0015694088369624382,0.0003174081622707714
150000000000.0,1,-0.04659139415,0.11507123109999999,0.0242616521,-0.030976,-0.01092,-0.16832,-1.4681535715,-9.66347291,0.7952997017,-2.0672,1.3997,-1.497,-2.0000000000020002e-05,-9.999999999998899e-05,-5.000000000032756e-06,0.00034886386626253874,-0.0019131624080117593,0.0006501334459627639
150000000000.0,1,-0.026811381099999997,0.13037941174999998,0.042364728,-0.035466,-0.038589,-0.16721,-1.4528551975,-9.6659245725,0.79395619065,-2.0709,1.4012,-1.4936,-3.999999999992898e-05,-9.999999999998899e-05,-5.000000000032756e-06,0.001067925743206466,-0.0023047131297564416,-1.5440980400960314e-06
150000000000.0,1,-0.05159278565,0.09615420324999999,-0.0187503148,-0.050544,-0.055515,-0.16614,-1.4377529564999998,-9.668474301499998,0.789827591,-2.0731,1.4027,-1.4919,1.999999999990898e-05,-9.999999999998899e-05,-4.999999999921734e-06,0.00035168764729864854,-0.0014653947723892724,-0.000686797136645767
150000000000.0,1,-0.15962284205,0.08013013714999999,-0.005011198149999999,-0.064508,-0.067122,-0.16506,-1.4254946439999998,-9.670729831,0.7847673595999999,-2.074,1.4041,-1.4916,2.0000000000020002e-05,-0.00019999999999997797,-5.000000000032756e-06,0.00032288272299019205,-0.0024149607057768474,-0.00013808862014363932
150000000000.0,1,-0.1002828029,0.11690507464999998,0.09621304315,-0.059313,-0.084215,-0.16289,-1.4116672675,-9.672887293999999,0.7826098965999999,-2.077,1.4055,-1.4894,-2.0000000000020002e-05,-9.999999999998899e-05,-2.0000000000020002e-05,0.0006134262593158191,-0.0015264508063352888,-0.0012419879822971325
150000000000.0,1,-0.1466290308,-0.024908891,0.10717687784999999,-0.067912,-0.093732,-0.16395,-1.39842829,-9.675044757,0.780020941,-2.0796,1.4068,-1.4877,-2.999999999997449e-05,-9.999999999998899e-05,-1.999999999990898e-05,0.0014080409410357486,-0.0019997387782719755,-0.0013316878611797645
150000000000.0,1,-0.26535814235,-0.12260273829999999,0.0376771493,-0.06916,-0.11716,-0.16389,-1.3872487089999999,-9.677006086999999,0.77546084875,-2.0805,1.408,-1.4879,-9.00000000000345e-05,-0.00019999999999997797,-4.999999999999449e-05,0.0012976531278754422,-0.0021097507099068213,-0.0007361967240271383
150000000000.0,1,-0.2283184253,-0.1247602013,-0.03133224675,-0.067189,-0.13636,-0.16171,-1.3751865294999999,-9.67916355,0.7696455052999999,-2.081,1.4094,-1.4886,-9.99999999995449e-06,-0.00010000000000021103,-3.0000000000085514e-05,-0.0012167617892819838,-0.001680085356649208,-0.00039072933098460716
150000000000.0,1,-0.22654342165,-0.0939869336,0.0109638347,-0.073693,-0.14697,-0.15742,-1.3635166159999998,-9.6812229465,0.7647617936,-2.082,1.4107,-1.4891,-4.0000000000040004e-05,-0.00019999999999997797,4.0000000000040004e-05,2.317619627367762e-05,-0.0019187057299767662,-0.0006399849320142259
150000000000.0,1,-0.2714872986,-0.0826112196,0.0687250032,-0.08444,-0.15434,-0.15208,-1.3533177,-9.68308621,0.7601134414999999,-2.0826,1.4119,-1.49,-0.00011999999999989797,-0.00019999999999997797,-2.999999999997449e-05,-0.00025762670583207026,-0.0010835633308881043,-0.002096818200839401
150000000000.0,1,-0.2479905652,-0.059428299,0.08267005949999999,-0.10379,-0.16379,-0.13607,-1.343707183,-9.684851407,0.7543961645499999,-2.0824,1.413,-1.4918,-0.00017000000000000348,-9.999999999998899e-05,2.999999999997449e-05,0.0006660731097631878,-0.00144613140816241,-0.0006019022979686373
150000000000.0,1,-0.2219244895,0.0155141203,0.08888747559999999,-0.11669,-0.17115,-0.12646,-1.3347831315,-9.686616604,0.7474432496999999,-2.0813,1.4142,-1.4946,-6.0000000000060005e-05,-0.00019999999999997797,4.999999999999449e-05,0.0006349002209520282,-0.0007905198515907319,-0.0011113728750540286
150000000000.0,1,-0.1373911665,0.0454440161,0.11954306349999999,-0.11574,-0.18075,-0.1179,-1.3249764815,-9.688381801,0.7414709998499999,-2.081,1.4153,-1.4967,-0.00027999999999994696,-0.00019999999999997797,1.0000000000065512e-05,0.0007442708063007952,-0.0011792297487924763,-0.0012116691690693404
150000000000.0,1,-0.27236009045,-0.07293205605,0.12188685285,-0.10737,-0.19575,-0.10717,-1.318406026,-9.689754731999999,0.7358321761,-2.0798,1.4162,-1.4998,-0.00036000000000002697,-0.00029999999999996696,2.999999999997449e-05,0.0018947631710697355,-0.0015117178358317052,-0.0029631573354989005
150000000000.0,1,-0.30838972255,-0.14611908499999998,0.08114022209999999,-0.10433,-0.21176,-0.099655,-1.3131104349999998,-9.690931529999999,0.7297422464500001,-2.078,1.417,-1.5037,-0.00019999999999997797,-0.00029999999999996696,2.999999999997449e-05,0.0007527085554561719,-0.0018172652445365145,-0.0015985997832455023
150000000000.0,1,-0.31259677539999997,-0.1295850731,0.016867438,-0.093758,-0.22251,-0.095333,-1.3083051765,-9.6920102615,0.7233875372499999,-2.0759,1.4178,-1.5081,-0.000180000000000069,-0.00019999999999997797,9.00000000000345e-05,0.0010150499202061791,-0.0010818551743412286,-0.0018198285057848818
150000000000.0,1,-0.3146365586,-0.0552506661,0.044198571549999996,-0.084247,-0.23005,-0.087816,-1.304480583,-9.692892859999999,0.7188078317,-2.0744,1.4183,-1.5118,-0.00017000000000000348,-9.999999999998899e-05,7.999999999996898e-05,0.0011675399954638177,-0.0009507026614963277,-0.001777207851524798
150000000000.0,1,-0.3132636276,0.02121178395,0.05746696899999999,-0.073716,-0.24293,-0.079221,-1.3016366544999998,-9.693481259,0.7158658366999999,-2.0736,1.4187,-1.515,-0.00017999999999995797,-0.00019999999999997797,9.999999999998899e-05,0.001378570354595876,-0.0007817174721438391,-0.0019313047876177158
150000000000.0,1,-0.2773516753,0.10509786805,0.019760399749999998,-0.069571,-0.2515,-0.067442,-1.2991849919999998,-9.694069657999998,0.7128650018,-2.0726,1.4191,-1.5185,-0.00031000000000003247,-0.00020000000000020002,-2.0000000000020002e-05,0.001022476025508201,-0.0007982676402089606,-0.003194364839381958
150000000000.0,1,-0.24987344199999997,0.153179873,-0.0177500365,-0.069654,-0.25365,-0.053548,-1.2975178615,-9.694559990499998,0.70922673465,-2.071,1.4194,-1.5227,-0.00030999999999992145,-0.00029999999999996696,9.00000000000345e-05,0.0025421492250043976,-0.0007809646772602985,-0.002563052702069246
150000000000.0,1,-0.24554870934999998,0.13925443,0.0036676871,-0.056916,-0.25695,-0.044967,-1.296635263,-9.69485419,0.7069613985,-2.07,1.4196,-1.5263,-0.0002700000000001035,-0.00019999999999997797,2.999999999997449e-05,0.0010323165244847665,-0.000954835554872302,-0.003928139849783907
150000000000.0,1,-0.25925840604999995,0.09291800875,0.0394815729,-0.052745,-0.26446,-0.036394,-1.296635263,-9.69485419,0.70616705985,-2.0695,1.4197,-1.5294,-0.00022999999999995246,-0.00019999999999997797,-2.999999999997449e-05,-0.000931227814378488,-0.0007538275330849498,-0.0018242600540285814
150000000000.0,1,-0.2920224237,0.07420692055,0.04362978585,-0.049584,-0.26555,-0.0289,-1.298008194,-9.6947561235,0.70575518055,-2.0688,1.4196,-1.5328,-0.000260000000000038,-9.999999999998899e-05,-2.999999999997449e-05,-0.0018105252346272138,-0.0008829524370652653,-0.002952574195272728
150000000000.0,1,-0.31184166334999996,0.07861991304999999,0.011513007099999998,-0.063533,-0.26864,-0.017161,-1.3008521224999998,-9.694461923999999,0.7037546239499999,-2.0667,1.4194,-1.5375,-0.00023999999999990695,-0.00019999999999997797,9.99999999995449e-06,-0.001035069886949458,-0.0013227857247926078,-0.0027745110800934114
150000000000.0,1,-0.29326786825,0.143765489,0.0126898051,-0.063547,-0.26758,-0.01181,-1.3039902505,-9.694265791,0.7013814146499999,-2.0643,1.4192,-1.5427,-0.000180000000000069,-9.999999999998899e-05,-2.0000000000020002e-05,-0.0005710246802506092,-3.087438212112659e-05,-0.002735166288680535
150000000000.0,1,-0.23880173415,0.14826674135,0.06379225825,-0.062424,-0.258,-0.006476,-1.306638046,-9.693971591499999,0.70026345655,-2.0628,1.419,-1.5468,-0.00026999999999999247,-0.00019999999999997797,-3.999999999992898e-05,0.00029787280296056373,-9.416075843726723e-05,-0.002690075793540414
150000000000.0,1,-0.3134989872,0.0742951804,0.0668225131,-0.063528,-0.26013,-0.001122,-1.3111491050000001,-9.693481259,0.6988709122499999,-2.0605,1.4187,-1.5517,-0.00024000000000001798,-9.999999999998899e-05,-1.0000000000065512e-05,0.0032172900557756456,-0.0007014392679540737,-0.001573640441636659
150000000000.0,1,-0.29360129435,0.04635603455,0.00610954295,-0.063506,-0.25587,0.002088,-1.315464031,-9.693088993,0.6962917632999999,-2.0576,1.4184,-1.5572,-0.00044999999999995044,-0.00019999999999997797,-4.999999999999449e-05,0.0019137641251325554,0.0002163620411226308,-0.0035920825791180278
150000000000.0,1,-0.2707812198,0.04314926,-0.024889277699999997,-0.061352,-0.2495,0.008499,-1.3198770234999997,-9.692696727,0.6930163421999999,-2.0543,1.4182,-1.563,-0.0005100000000000104,-0.00019999999999997797,-7.00000000000145e-05,0.001868116116143348,-0.0007760057019730038,-0.0024098307823443577
