Time,placement_label,user_acc_x(m/s^2),user_acc_y(m/s^2),user_acc_z(m/s^2),rotation_rate_x(rad/s),rotation_rate_y(rad/s),rotation_rate_z(rad/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),attitude_roll(rad),attitude_pitch(rad),attitude_yaw(rad),target_delta_x,target_delta_y,target_delta_z,target_delta_roll,target_delta_pitch,target_delta_yaw
150000000000.0,1,-0.33012125894999994,-0.016082905999999998,-0.08952490784999999,0.21661,0.11839,-0.1374,-1.2820233545000002,-9.539026521499999,1.8797386719999998,-2.543,1.3366,0.56539,0.0,0.0,0.0,0.0,0.0,0.0
150000000000.0,1,-0.36136524584999996,-0.029194397049999998,-0.10932453419999999,0.2124,0.12056,-0.14487,-1.278983293,-9.5362806595,1.896017711,-2.5481,1.3354,0.5721,-0.00029999999999996696,-0.0005999999999999339,9.999999999998899e-05,-0.00157887015308944,-0.0004257304294967845,0.0021237884456992706
150000000000.0,1,-0.37638903365,-0.028870777599999998,-0.11825839234999999,0.20925,0.12273,-0.15234,-1.2753548325,-9.5335347975,1.9118064175,-2.5533,1.3343,0.57888,-0.000300000000000078,-0.0005999999999999339,0.000160000000000049,-0.005086858487422852,-0.0012049015237760585,0.0030110614319267537
150000000000.0,1,-0.3775756383,-0.034323275,-0.12461310155,0.20608,0.1217,-0.16087,-1.2708437735,-9.531083135,1.927006725,-2.5586,1.3332,0.58576,-0.0004899999999999904,-0.000700000000000145,0.00012000000000000899,-0.0017898073996001074,-0.0013791805495944054,0.0007701893577920504
150000000000.0,1,-0.37868378974999994,-0.028066632299999998,-0.11647358205,0.20287,0.11748,-0.16512,-1.265842382,-9.528729538999999,1.9422070324999998,-2.564,1.3321,0.59274,-0.00043999999999999595,-0.0005999999999999339,0.00015999999999993797,-0.002740556443995068,-0.001152523376874326,0.002095535632850476
150000000000.0,1,-0.3615123456,-0.023192727249999996,-0.12484846114999998,0.20178,0.11429,-0.16617,-1.260154525,-9.526375943,1.957211207,-2.5696,1.3311,0.59985,-0.00039000000000000146,-0.0007999999999999119,0.00017000000000000348,-0.002897962213369354,-0.0012803996709511711,0.001055756878844516
150000000000.0,1,-0.3405065013,-0.0204370586,-0.15040459104999998,0.2028,0.11109,-0.16295,-1.2540744019999999,-9.524218479999998,1.9716269825,-2.5751,1.3302,0.60691,-0.00041000000000002146,-0.000600000000000156,9.999999999998899e-05,-0.0019131012695341454,-0.0008065145056688205,0.0006095968192529888
150000000000.0,1,-0.31178282345,-0.0089240515,-0.1799520275,0.20274,0.10789,-0.15759,-1.2477000795,-9.522061016999999,1.9857485584999999,-2.5806,1.3293,0.61388,-0.00042999999999993044,-0.0006999999999999229,2.0000000000020002e-05,-0.002927466525449951,-0.0008079445382740413,0.000603881043728105
150000000000.0,1,-0.2860011406,0.02103526425,-0.2197081866,0.20478,0.10254,-0.14796,-1.2418160894999999,-9.5200016205,1.999379802,-2.5858,1.3284,0.6205,-0.00034000000000000696,-0.0008000000000001339,7.00000000000145e-05,0.001046613370374594,-0.0011341341442030473,0.0020532537383441962
150000000000.0,1,-0.25308021654999996,0.0612327226,-0.2591701462,0.20041,0.099369,-0.13408,-1.236422432,-9.5180402905,2.0122265135,-2.5906,1.3276,0.62667,-0.00034999999999996145,-0.0006999999999999229,9.99999999995449e-06,-0.002310039019416621,-0.002277281412615073,0.0008926945134739572
150000000000.0,1,-0.22691607435,0.07256921,-0.2775478083,0.19607,0.099393,-0.11913,-1.231911373,-9.5160789605,2.024288693,-2.5949,1.3267,0.63229,-0.0003500000000000725,-0.0007999999999999119,-2.999999999997449e-05,-0.002807468725962714,0.001181126057432591,0.001973980491550398
150000000000.0,1,-0.21452046874999997,0.0814344216,-0.2738997345,0.18636,0.099457,-0.099926,-1.2288713115,-9.514019564,2.0357624734999997,-2.5985,1.3259,0.63719,-0.00043999999999999595,-0.0008000000000001339,-9.99999999995449e-06,0.00016015354559062445,-0.0008483281983322488,0.000662641500847938
150000000000.0,1,-0.1868362958,0.10321499124999998,-0.26574060169999997,0.17238,0.097427,-0.08286,-1.2269099815,-9.5119601675,2.046255589,-2.6015,1.325,0.64145,-0.00026999999999999247,-0.0007999999999999119,1.999999999990898e-05,0.003144862328387177,-0.0005124473674429364,0.0023772198827565205
150000000000.0,1,-0.1699492445,0.1624177373,-0.2673096657,0.16166,0.1007,-0.067933,-1.2263215824999998,-9.5099988375,2.0559641725,-2.6038,1.3242,0.645,-0.00041000000000002146,-0.0007999999999999119,4.0000000000040004e-05,-0.001168042052751339,0.0002669343469932084,0.0003239744283078938
