1504281653.28,-0.097716,0.116992,-0.013057,-0.005634,-0.004799,-0.008695,-0.125989,-0.974647,0.184903,-2.543475,1.34514,2.038356,-1.0,0.76122,0.022104,0.036638,0.64708,0.088495,-0.16599,-0.056336,0.010620595791156314,-0.010118476861133202,0.0006630061779719131
1504281653.29,-0.106185,0.12346,-0.016284,-0.007557,-0.007806,-0.009872,-0.126201,-0.97489,0.183471,-2.539065,1.346229,2.035139,-1.0,0.76116,0.02245,0.036814,0.64713,0.088632,-0.16611,-0.05633,0.013497964529645277,-0.00917624007694189,0.00020860742986564257
1504281653.3,-0.098732,0.122332,-0.015201,-0.008853,-0.007059,-0.002695,-0.126446,-0.975089,0.182245,-2.535023,1.347121,2.032286,-1.0,0.76116,0.02245,0.036814,0.64713,0.088632,-0.16611,-0.05633,0.01610482289272839,-0.008261627572122262,-0.0002048865741887502
1504281653.31,-0.08914,0.122251,-0.013048,-0.006273,-0.00145,0.002761,-0.126662,-0.97525,0.18123,-2.531605,1.347849,2.030054,-1.0,0.76105,0.023031,0.037135,0.64722,0.088927,-0.16633,-0.056325,0.018441170880405658,-0.007374639346674316,-0.0005774758341912651
1504281653.32,-0.077463,0.118952,-0.006618,0.000257,-0.004038,-0.003192,-0.126783,-0.975423,0.18021,-2.528501,1.348634,2.028123,-1.0,0.76102,0.023283,0.037276,0.64724,0.08912,-0.16637,-0.056335,0.02050700849267708,-0.0065152754005980505,-0.0009091603501419022
1504281653.33,-0.070146,0.103966,-0.000175,0.003598,-0.004248,0.001422,-0.126874,-0.975564,0.179379,-2.52599,1.349276,2.026632,-1.0,0.76102,0.023283,0.037276,0.64724,0.08912,-0.16637,-0.056335,0.022302335729542717,-0.005683535733893483,-0.0011999401220406665
1504281653.34,-0.062818,0.091111,0.007331,0.00702,-0.001544,0.000531,-0.126954,-0.97569,0.178638,-2.523737,1.349849,2.025259,-1.0,0.76096,0.023715,0.037436,0.64729,0.089561,-0.16645,-0.056362,0.024540816068162268,-0.004807854771498371,-0.0015406717524923397
1504281653.35,-0.051266,0.073955,0.016987,0.010202,0.001122,0.000798,-0.127039,-0.975792,0.17802,-2.521783,1.350314,2.024016,-1.0,0.76094,0.023922,0.037464,0.6473,0.089807,-0.16648,-0.056379,0.02598540754506047,-0.004007401611602542,-0.0017752436141965475
1504281653.36,-0.037562,0.05785,0.02451,0.006833,0.005415,0.001268,-0.127255,-0.975844,0.17758,-2.519806,1.350551,2.022596,-1.0,0.76094,0.02415,0.037469,0.64729,0.090064,-0.16652,-0.056398,0.026710716362116235,-0.003247110698162016,-0.0019037744306984452
1504281653.37,-0.02169,0.04599,0.03203,0.003204,0.005287,0.00043,-0.127594,-0.975853,0.177289,-2.517773,1.350591,2.021001,-1.0,0.76093,0.024409,0.037477,0.64729,0.090325,-0.16655,-0.056418,0.02659715422106963,-0.002490696638247798,-0.0019245379562158305
1504281653.38,-0.002543,0.039437,0.033142,-0.000875,0.003416,0.001461,-0.128016,-0.975813,0.177205,-2.515976,1.350408,2.01957,-1.0,0.76094,0.02469,0.037514,0.64727,0.090585,-0.16658,-0.056439,0.025715751761834743,-0.0016977744089613524,-0.0018765733179014258
1504281653.39,0.018845,0.043527,0.029971,-0.00567,0.001635,0.002088,-0.128516,-0.975725,0.177325,-2.514449,1.350009,2.018461,-1.0,0.76095,0.024983,0.037579,0.64724,0.090836,-0.1666,-0.056457,0.024069571182508326,-0.0008926815220519654,-0.0017815397112600421
1504281653.4,0.030715,0.053033,0.018235,-0.010444,0.002375,-0.002145,-0.129021,-0.975627,0.177499,-2.513052,1.349559,2.017583,-1.0,0.76099,0.0253,0.037682,0.64717,0.091074,-0.16661,-0.056472,0.022323727593308154,-6.0665829896399136e-05,-0.001753526659820344
1504281653.41,0.030885,0.066898,0.006471,-0.012351,0.005211,-0.003183,-0.12948,-0.975533,0.177683,-2.511855,1.349131,2.017067,-1.0,0.76105,0.025629,0.037812,0.64708,0.091291,-0.16659,-0.056487,0.020733852239446945,0.0009173254872557473,-0.0018725044962806636
1504281653.42,0.028953,0.082914,-0.008502,-0.014067,0.005986,-0.001574,-0.129854,-0.975453,0.177844,-2.510911,1.348771,2.016959,-1.0,0.76112,0.025958,0.037954,0.64697,0.0915,-0.16657,-0.056506,0.019691618443716554,0.001954673143484403,-0.0021604732097738164
1504281653.43,0.036647,0.103111,-0.021331,-0.013628,0.005235,0.001393,-0.130125,-0.975374,0.178081,-2.510553,1.34841,2.017644,-1.0,0.76121,0.026264,0.038092,0.64686,0.091707,-0.16654,-0.056531,0.019694891084051955,0.0028613026445195103,-0.00258010117310813
1504281653.44,0.043137,0.107332,-0.032,-0.00756,0.007745,0.00683,-0.130181,-0.975289,0.178504,-2.511479,1.348027,2.019698,-1.0,0.76129,0.026551,0.038216,0.64673,0.09192,-0.16651,-0.056563,0.020321162132350995,0.003763889568085544,-0.0030318684423580764
1504281653.45,0.038807,0.099882,-0.042656,-0.000779,0.01064,0.006214,-0.130004,-0.975239,0.178906,-2.513197,1.3478,2.022498,-1.0,0.76129,0.026551,0.038216,0.64673,0.09192,-0.16651,-0.056563,0.02220427540602364,0.004761164631794004,-0.00351710189577349
1504281653.46,0.025931,0.091462,-0.041597,0.004987,0.00722,0.003394,-0.129682,-0.975238,0.179147,-2.515016,1.347794,2.025303,-1.0,0.76144,0.027047,0.038371,0.64653,0.092388,-0.16641,-0.056644,0.024730931151210937,0.005610255323541648,-0.003870371819323014
