151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65657,3.5842,9.1435,-1.0,-0.18336,-0.014116,0.036689,0.98226,-1.3615,2.1067,1.1701,-0.028662803397083172,-0.005110192837501769,-0.009557158459275905
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63988,3.575,9.1344,-1.0,-0.1832,-0.013909,0.036061,0.98232,-1.3618,2.1066,1.17,-0.026316869610615794,-0.0014255138800381311,-0.0053536114235306406
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232,3.5658,9.1252,-1.0,-0.18281,-0.013839,0.035496,0.98241,-1.3621,2.1066,1.17,-0.024074934389678594,0.0014620329166438496,-0.002282556604200592
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60652,3.5566,9.116,-1.0,-0.18242,-0.014422,0.034972,0.98249,-1.3623,2.1066,1.1699,-0.021936997734271567,0.003552447552544174,-0.00034399400128576167
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58983,3.5475,9.1068,-1.0,-0.18247,-0.014802,0.034841,0.98248,-1.3626,2.1066,1.1698,-0.019903059644394712,0.00484573002766284,0.00046207638521385437
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57315,3.5383,9.0977,-1.0,-0.1825,-0.015491,0.035155,0.98246,-1.3627,2.1066,1.1698,-0.017973120120048078,0.005341880341999873,0.00013565455529824662
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55647,3.5291,9.0885,-1.0,-0.18224,-0.015922,0.035628,0.98248,-1.3629,2.1067,1.1698,-0.015601545307902118,0.005881162349803407,-0.0004208084067660273
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53979,3.5199,9.0793,-1.0,-0.18301,-0.016515,0.036084,0.98231,-1.363,2.1068,1.1699,-0.013695111415436254,0.004666433023161082,-0.0031979721909339903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50642,3.5016,9.0609,-1.0,-0.18326,-0.017006,0.036416,0.98224,-1.3631,2.1069,1.1699,-0.012237572062766943,0.001990235871399357,-0.007938366994288758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50642,3.5016,9.0609,-1.0,-0.18362,-0.016912,0.036582,0.98217,-1.3633,2.107,1.17,-0.011428638183870653,-0.0014974109030235052,-0.013762514874412782
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50642,3.5016,9.0609,-1.0,-0.18215,-0.016571,0.036589,0.98245,-1.3634,2.1069,1.1697,-0.01149904640812317,-0.004993588385223167,-0.019279720279730184
151450000000.0,0.093491,-0.042374,-0.10616,0.0,0.0,0.0,0.48975,3.4924,9.0518,-1.0,-0.181,-0.016945,0.03652,0.98266,-1.3635,2.1068,1.1694,-0.011679218217681565,-0.007539977505012613,-0.02306871838339855
