151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32167,3.7252,9.3061,-1.0,-0.20997,-0.032819,0.081246,0.97377,-1.288,2.1572,1.1863,0.006999510978541759,-0.05813646959102623,-0.018603615498728153
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32301,3.7398,9.2948,-1.0,-0.20896,-0.032426,0.080823,0.97404,-1.2877,2.1565,1.1861,0.003996201933241289,-0.05583894892982259,-0.016084845224682634
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32437,3.7544,9.2835,-1.0,-0.20893,-0.03122,0.079943,0.97416,-1.2877,2.1561,1.1859,0.0016298976857928,-0.05335847990386379,-0.013716557723504903
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32571,3.769,9.2721,-1.0,-0.2092,-0.030376,0.078776,0.97422,-1.2877,2.1555,1.1858,-9.940176380370935e-05,-0.05069506251314983,-0.01149875299519496
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32706,3.7836,9.2608,-1.0,-0.20801,-0.030221,0.07763,0.97457,-1.2876,2.155,1.1857,-0.0011916964155482398,-0.04784869675768069,-0.009431431039752806
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3284,3.7982,9.2495,-1.0,-0.20797,-0.029995,0.076937,0.97464,-1.2878,2.1546,1.1856,-0.0016469862694407963,-0.044819382637456516,-0.007514591857178463
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32974,3.8127,9.2382,-1.0,-0.20717,-0.030225,0.076485,0.97484,-1.2878,2.1542,1.1856,-0.0019287115371700242,-0.041393417770947696,-0.005385088105307494
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33109,3.8273,9.2268,-1.0,-0.20762,-0.03045,0.075879,0.97479,-1.2878,2.1537,1.1855,-0.0012145717530824256,-0.03798043914120966,-0.0038992724446821154
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33243,3.8419,9.2155,-1.0,-0.20771,-0.0313,0.075357,0.97478,-1.2878,2.1533,1.1854,0.00036176721489095153,-0.03427692742374995,-0.002568123407262863
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33377,3.8565,9.2042,-1.0,-0.20769,-0.031825,0.075099,0.97479,-1.2878,2.153,1.1855,0.0026013279649754173,-0.03045789796840532,-0.0011073293451030288
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33511,3.8711,9.1929,-1.0,-0.20746,-0.033011,0.074968,0.97481,-1.2878,2.1528,1.1855,0.0054106802288777425,-0.026709477779433943,0.00045528985387698843
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33646,3.8857,9.1815,-1.0,-0.20715,-0.033989,0.074711,0.97486,-1.2877,2.1525,1.1855,0.00807510283034973,-0.023085263609743764,0.002102140283960178
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3378,3.9003,9.1702,-1.0,-0.20698,-0.034115,0.074484,0.97491,-1.2875,2.1523,1.1854,0.010059253101212848,-0.020064279155189036,0.003928227949206347
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33914,3.9148,9.1589,-1.0,-0.20676,-0.033701,0.074181,0.97499,-1.2875,2.1521,1.1855,0.011943289810424425,-0.01784504539749138,0.005087453339198871
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34048,3.9294,9.1476,-1.0,-0.20697,-0.033332,0.07367,0.975,-1.2873,2.1519,1.1855,0.01373772691954958,-0.016461630832260078,0.00464154726392354
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34183,3.944,9.1362,-1.0,-0.20713,-0.033067,0.073368,0.975,-1.2872,2.1518,1.1856,0.015525833917447204,-0.016237658999895092,0.0023210588944816285
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34317,3.9586,9.1249,-1.0,-0.20727,-0.033106,0.073104,0.97499,-1.2871,2.1516,1.1857,0.017288457463285067,-0.01695584136143339,-0.002126020832318749
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34451,3.9732,9.1136,-1.0,-0.20742,-0.033357,0.073052,0.97495,-1.2869,2.1515,1.1858,0.01838364820882211,-0.018262180709734017,-0.008213332898649166
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34587,3.9878,9.1023,-1.0,-0.20664,-0.033634,0.073143,0.9751,-1.2867,2.1513,1.1856,0.01859131932558123,-0.01970161540091634,-0.014525513336701667
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34721,4.0024,9.091,-1.0,-0.20567,-0.034257,0.07355,0.97525,-1.2864,2.1511,1.1853,0.01779269293254812,-0.020881923049755984,-0.01963293505251394
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34856,4.017,9.0796,-1.0,-0.20404,-0.034275,0.073957,0.97556,-1.2863,2.1508,1.1851,0.016277976103146817,-0.021335463293508695,-0.02269562217114554
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499,4.0315,9.0683,-1.0,-0.20263,-0.034954,0.074251,0.97581,-1.2861,2.1506,1.1848,0.014243483788935894,-0.02063958574448227,-0.023150901157892985
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35124,4.0461,9.057,-1.0,-0.20113,-0.035341,0.074351,0.9761,-1.286,2.1504,1.1845,0.011828451269009454,-0.018969468759679038,-0.020702207660251964
151450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35258,4.0607,9.0457,-1.0,-0.2005,-0.035107,0.074146,0.97625,-1.2859,2.1502,1.1844,0.009733945153526762,-0.0164911351275022,-0.01622842192772681
151450000000.0,0.015839,-0.032333,-0.12181,-8.1009,-6.5414,-8.7387,0.35393,4.0753,9.0343,-1.0,-0.20012,-0.034757,0.073674,0.97638,-1.2859,2.1501,1.1843,0.008062361104319979,-0.013531957552937977,-0.010700278742237746
151450000000.0,0.015839,-0.032333,-0.12181,-8.1009,-6.5414,-8.7387,0.2896,4.1184,8.8391,-1.0,-0.20015,-0.034256,0.073191,0.97643,-1.2858,2.1499,1.1842,0.006752517102166754,-0.010622252650218926,-0.004886710026571749
151450000000.0,-0.025482,0.020737,-0.12419,12.772,3.8284,-14.417,0.22078,4.0591,8.8738,-1.0,-0.2005,-0.033882,0.072651,0.97641,-1.2857,2.1499,1.1842,0.005872169788251599,-0.008385033769645594,9.522334697065832e-05
151450000000.0,-0.034561,0.03334,-0.13113,12.772,3.8284,-14.417,0.16644,4.1292,8.8294,-1.0,-0.20066,-0.033738,0.07222,0.97641,-1.2856,2.1498,1.1842,0.004755679440990694,-0.007254388967674073,0.004182084426839965
151450000000.0,-0.039612,0.018402,-0.12659,13.113,4.5212,-12.411,0.18259,4.1136,8.8176,-1.0,-0.20138,-0.033216,0.071824,0.97631,-1.2856,2.1497,1.1843,0.002638705505837443,-0.006955026325648334,0.00806230676860327
151450000000.0,-0.047363,0.0033569,-0.13422,12.943,2.6199,-12.579,0.18872,4.1502,8.7908,-1.0,-0.20183,-0.033148,0.071682,0.97623,-1.2856,2.1497,1.1844,-0.00040526295770922864,-0.007579072054592887,0.01181951304329365
151450000000.0,-0.026672,-0.03479,-0.1396,12.086,3.8284,-13.414,0.15781,4.0903,8.792,-1.0,-0.20191,-0.033333,0.071615,0.97621,-1.2856,2.1496,1.1845,-0.0037034139132029378,-0.00914481012383475,0.014867420846444596
