149750000000.0,0.085803,0.006063,-0.029852,-0.025825,0.000124,-0.058175,0.03231,-0.62045,-0.78358,0.04121,0.66932,2.9869,-1.0,-0.32442,0.026957,-0.21952,0.91969,-1.3468,1.705,1.2485,0.005556865046363322,-0.013293804098000689,-0.022433794643587253
149750000000.0,0.14453,0.013024,-0.030815,-0.036048,-0.00138,-0.052606,0.031592,-0.62086,-0.78329,0.040311,0.66984,2.9872,-1.0,-0.3236,0.026462,-0.21949,0.92,-1.3469,1.7049,1.2484,0.0038782662558496774,-0.005711461033103693,-0.012412848224013881
149750000000.0,0.17859,0.006345,-0.025408,-0.040366,-0.007677,-0.044808,0.031836,-0.62219,-0.78222,0.040678,0.67154,2.9868,-1.0,-0.32293,0.026083,-0.21958,0.92023,-1.3468,1.7048,1.2481,0.002332219451041823,0.0012732706299771242,-0.0034913035681841537
149750000000.0,0.19126,-0.00868,-0.023224,-0.029288,-0.016709,-0.033374,0.031943,-0.62367,-0.78103,0.040875,0.67343,2.9864,-1.0,-0.32252,0.026008,-0.21968,0.92035,-1.3468,1.7048,1.248,0.0009187246319397602,0.007660390891241762,0.004330839323901929
149750000000.0,0.19218,-0.031059,-0.029588,-0.029266,-0.015209,-0.034574,0.031921,-0.62517,-0.77983,0.040911,0.67535,2.9859,-1.0,-0.32238,0.025882,-0.21975,0.92039,-1.3467,1.7048,1.248,-0.0003622182014565139,0.013449899750690221,0.011053580452244374
149750000000.0,0.17291,-0.049007,-0.043455,-0.020785,-0.016179,-0.026995,0.031207,-0.62651,-0.77879,0.040049,0.67706,2.9858,-1.0,-0.32278,0.02592,-0.21987,0.92021,-1.3467,1.705,1.2482,-0.0015106090491469998,0.018641797208322562,0.01667691981684323
149750000000.0,0.14949,-0.05093,-0.057369,-0.016093,-0.015077,-0.023025,0.031138,-0.6277,-0.77783,0.04001,0.67859,2.9851,-1.0,-0.32316,0.025993,-0.21993,0.92007,-1.3468,1.7053,1.2485,-0.0027234203248835773,0.0248111290419772,0.02362388272184023
149750000000.0,0.12616,-0.041135,-0.070235,-0.015176,-0.012829,-0.015502,0.031213,-0.6287,-0.77702,0.040148,0.67988,2.9841,-1.0,-0.32409,0.025933,-0.22,0.91973,-1.3468,1.7056,1.2488,-0.0034739976418802455,0.029141305470034816,0.027806081253674668
149750000000.0,0.10284,-0.024952,-0.076709,-0.014719,-0.01272,-0.006125,0.031458,-0.62952,-0.77634,0.040499,0.68094,2.9831,-1.0,-0.32525,0.025797,-0.22017,0.91928,-1.3469,1.7059,1.2492,-0.003923908259598628,0.03195747143302383,0.028731423976198357
149750000000.0,0.084873,-0.010943,-0.086363,-0.015648,-0.011838,0.004804,0.031425,-0.6305,-0.77556,0.040498,0.68219,2.9823,-1.0,-0.32591,0.025867,-0.22041,0.91899,-1.347,1.7063,1.2494,-0.004068533641947208,0.03319276682911736,0.02593688906275267
149750000000.0,0.070123,0.005175,-0.098158,-0.015362,-0.012058,0.014286,0.03204,-0.63104,-0.77509,0.041313,0.68289,2.9811,-1.0,-0.32695,0.026304,-0.22062,0.91855,-1.347,1.7066,1.2497,-0.004647736102263797,0.032972707168491364,0.021139865573417987
149750000000.0,0.05746,0.015947,-0.10887,-0.012039,-0.008464,0.020811,0.032806,-0.63148,-0.7747,0.042321,0.68345,2.9797,-1.0,-0.32774,0.026525,-0.22087,0.9182,-1.3469,1.7068,1.2497,-0.006710488423776693,0.032180302215267395,0.017255013828440274
149750000000.0,0.042593,0.021403,-0.11425,-0.005364,-0.004656,0.024333,0.033684,-0.63179,-0.77441,0.043469,0.68386,2.9782,-1.0,-0.32862,0.026563,-0.2212,0.91781,-1.347,1.7072,1.25,-0.010250732173811478,0.031084513776823742,0.015799033910921828
149750000000.0,0.037164,0.010792,-0.11103,0.002393,-8.7e-05,0.020682,0.03461,-0.63236,-0.7739,0.044691,0.68459,2.9766,-1.0,-0.329,0.026678,-0.22157,0.91758,-1.3473,1.7075,1.2505,-0.014438168668937747,0.02966933998402771,0.015976521535962965
149750000000.0,0.031622,-0.010482,-0.10354,0.007187,0.004639,0.020729,0.035247,-0.63258,-0.77369,0.045526,0.68489,2.9753,-1.0,-0.33128,0.02513,-0.2223,0.91662,-1.3473,1.7078,1.25,-0.019991061774278146,0.028709227835104385,0.019634103270467294
149750000000.0,0.033607,-0.026487,-0.099234,0.01007,0.006901,0.018471,0.035707,-0.6328,-0.77349,0.04613,0.68517,2.9739,-1.0,-0.33171,0.025129,-0.22275,0.91636,-1.3475,1.7081,1.2503,-0.025735080770045066,0.027442336218560407,0.025542542150933337
149750000000.0,0.042099,-0.031885,-0.09921,0.009397,0.009932,0.014845,0.036089,-0.63307,-0.77325,0.046638,0.68551,2.9726,-1.0,-0.33208,0.024996,-0.22325,0.91611,-1.3478,1.7083,1.2505,-0.02942099858183652,0.02522348281089503,0.03018332871479768
149750000000.0,0.04751,-0.026592,-0.10562,0.007732,0.009954,0.016676,0.036793,-0.63346,-0.7729,0.047568,0.68602,2.9711,-1.0,-0.33274,0.024598,-0.22372,0.91577,-1.3481,1.7086,1.2507,-0.031249531354429143,0.022718198662255322,0.03328415950793672
149750000000.0,0.049752,-0.017013,-0.11204,0.005971,0.006307,0.019106,0.037349,-0.63379,-0.7726,0.048304,0.68645,2.9696,-1.0,-0.3307,0.026104,-0.22382,0.91644,-1.3486,1.7088,1.2518,-0.031307697741267314,0.020497986861622554,0.03283108111779648
149750000000.0,0.043441,-0.008432,-0.11633,0.007515,0.004506,0.021189,0.038002,-0.6341,-0.77232,0.049166,0.68684,2.9681,-1.0,-0.33076,0.026017,-0.22423,0.91632,-1.349,1.709,1.2522,-0.030292733684341537,0.01900573785188914,0.029148124602671077
149750000000.0,0.034892,-0.009428,-0.11528,0.011269,0.003668,0.022174,0.038673,-0.63434,-0.77208,0.050047,0.68716,2.9666,-1.0,-0.33072,0.025967,-0.22463,0.91624,-1.3492,1.7092,1.2522,-0.02966607984090648,0.018424318494246493,0.025447943664726615
149750000000.0,0.02524,-0.012545,-0.10889,0.015276,0.002094,0.023043,0.039793,-0.63482,-0.77164,0.051524,0.68777,2.9647,-1.0,-0.33058,0.02587,-0.22513,0.91617,-1.3494,1.7094,1.2522,-0.0302174515461276,0.01875057731700569,0.0232123276878514
