150110000000.0,0.25058,-0.032883,-0.000166,-0.070993,-0.015506,0.002469,0.058831,-0.37816,-0.92387,0.063593,0.3878,-0.87807,-1.0,-0.17365,-0.097898,0.19757,0.95981,-1.1984,2.1703,1.1748,0.09123442059108351,-0.2313983731886026,0.02046122874795724
150110000000.0,0.27023,-0.070833,-0.019815,-0.072429,-0.019659,0.010514,0.045253,-0.38366,-0.92236,0.049023,0.39376,-0.87306,-1.0,-0.17374,-0.097977,0.19761,0.95977,-1.1974,2.168,1.1749,0.08804761439025612,-0.2362044435750354,0.0228448008867977
150110000000.0,0.2718,-0.081683,-0.017235,-0.083835,-0.027689,0.007759,0.044543,-0.38636,-0.92127,0.048312,0.39668,-0.87343,-1.0,-0.17513,-0.097665,0.19871,0.95933,-1.1966,2.1656,1.1753,0.08407198939362515,-0.241522329263507,0.025307458664158025
150110000000.0,0.26261,-0.06394,-0.001968,-0.081069,-0.033491,-5.1e-05,0.043898,-0.38896,-0.92021,0.047669,0.39951,-0.87366,-1.0,-0.17553,-0.097895,0.1993,0.95911,-1.1958,2.1632,1.1755,0.0793075456011906,-0.24735203025401742,0.02784920208003821
150110000000.0,0.25604,-0.05225,0.02545,-0.082396,-0.03393,-0.004592,0.043273,-0.3915,-0.91916,0.047044,0.40226,-0.87361,-1.0,-0.17492,-0.096602,0.19908,0.9594,-1.1951,2.1607,1.1758,0.07375428301295248,-0.2536935465465667,0.030470031134438257
150110000000.0,0.25582,-0.047648,0.056663,-0.076093,-0.031574,-0.005615,0.0426,-0.39404,-0.91811,0.046367,0.40502,-0.87319,-1.0,-0.17702,-0.096106,0.20043,0.95878,-1.1944,2.158,1.176,0.06741220162891097,-0.2605468781411554,0.03316994582735826
150110000000.0,0.24284,-0.026401,0.073032,-0.060969,-0.031921,-0.002696,0.042002,-0.3965,-0.91707,0.045768,0.4077,-0.87252,-1.0,-0.17742,-0.096163,0.20128,0.95852,-1.1936,2.1553,1.1764,0.06014877663122935,-0.2681885123422485,0.036785471715600586
150110000000.0,0.21377,-0.000876,0.098749,-0.046543,-0.041694,-0.001548,0.041554,-0.39872,-0.91613,0.045327,0.41012,-0.87157,-1.0,-0.17744,-0.095324,0.20146,0.95856,-1.1932,2.1528,1.1767,0.0522908373677133,-0.2758320211256476,0.039881656804777385
150110000000.0,0.16645,0.021811,0.10621,-0.0392,-0.059319,0.00672,0.041244,-0.40051,-0.91537,0.045027,0.41207,-0.87044,-1.0,-0.17867,-0.095021,0.20151,0.95835,-1.1927,2.15,1.1772,0.04396615428081914,-0.28432645443131505,0.04287446818917168
150110000000.0,0.11291,0.048015,0.10271,-0.030746,-0.062046,0.024459,0.041229,-0.40177,-0.91481,0.045038,0.41346,-0.8693,-1.0,-0.17946,-0.09476,0.20144,0.95825,-1.1923,2.1471,1.1776,0.034115561206485956,-0.2937084345336335,0.04448326731542101
